C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11627529395177589980.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11503376725220130533.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000918.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000546.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000955.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11653644444375396362.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000333.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000704.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000281.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11642593474276041814.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11509760117046770807.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000300.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11570362832073289063.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11620420870136800773.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000339.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11555531242451492342.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000211.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000811.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000066.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs121725746906097086.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001085.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11549843467548502561.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000609.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000640.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs1150441896855310425.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11544631536186824675.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000340.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11517624651259942839.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11526260936302402649.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11535792552070321797.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11555914327205483861.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000460.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000596.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000469.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs1155682220862707578.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11510362579052032059.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11503227606926729000.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000987.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11508317313920133791.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11587552181652209952.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11517688929854651398.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11565999261832226274.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000265.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11645973453624956617.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000573.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11635774523181200141.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11609099910753962160.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11613169219348021464.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000164.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs12676826174300739.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000116.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11609547950217942776.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000286.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11599784049991259950.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000083.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000121.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11525784964003677290.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000721.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11505059720704474818.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001039.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001152.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000235.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11542814924331596992.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11643194277302016174.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000228.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11645648600011468722.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11650545010830161027.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000924.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11562085746546323278.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001081.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11656704164334139747.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000443.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11651423088932904052.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000042.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000092.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11591567783971900042.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000846.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000555.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000668.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000213.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11585620563645151808.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11619428297122270358.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11638369191988988514.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001144.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11626353283681033665.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001170.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001099.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000903.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000497.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs119922620242101170.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000379.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11647996571855459814.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001082.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11544398498507063526.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11606512686750944454.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001158.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs120693550341613305.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11519267353465274423.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000474.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000337.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11536227100657186833.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11655500301555006514.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000709.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11653026778695684827.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11558395347837080977.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001012.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11604590114037546016.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs1157821855070002332.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11504448006309496971.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11633278755313936592.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs1156570385207812503.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs1160256842841361325.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000053.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11503861326265120153.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11576573725541679742.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11621878639897853921.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001096.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs123082353525468280.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11578825911272227246.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11616533902258561000.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs120974288016264139.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11629739512855650993.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11546703724830454325.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11620325594826003821.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs119141891064964910.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11645779465464632635.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000179.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11589689217257434010.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000705.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11508792577496603262.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000197.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001153.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000545.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000777.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11651485289739476625.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000536.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000518.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000776.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000741.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000977.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11646910522413415681.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000173.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000261.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11646416080743330020.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000048.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11583113073928192331.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000017.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000552.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11605519495394522641.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000263.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11625773020395743390.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11542235875411404626.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000054.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11575587917615839779.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11552548012005181309.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000720.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000416.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11643659240059994801.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000363.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11530794256925489372.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11639981732708394214.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000410.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001161.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000394.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11514425504367482095.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11650029734688892697.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001128.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11616942953625259167.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11583573851941642932.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000330.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11616640208060425492.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000861.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11548092111048039216.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001057.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000563.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11644801065277371869.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11568465443194528419.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000879.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000125.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11565629356103277985.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11562349899350558539.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11585963845332294441.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11656722570312617014.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11569326078077843164.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000684.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11588563379576001152.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000591.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000137.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001013.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000262.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000833.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11632022972672309951.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11520068020274282505.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000352.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11578840517966013315.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11587304854895562999.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000667.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000492.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11640390655507127124.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11637892844974323004.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000489.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11649239677849450479.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11505003983413828479.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11570107509747679492.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001079.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000860.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000392.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11588016795405572668.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000508.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001143.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11555146838567006541.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11655015246531083281.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11550246070675862089.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001102.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000565.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000428.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11569247733141159024.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001059.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000702.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000326.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11641641223890809493.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000561.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\001139.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000863.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs12840224836171446.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11622728920752781692.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000830.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000062.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000583.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000178.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11611015202178708689.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000917.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11515025118691507782.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11508874993455027637.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000404.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000802.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11654548800171835506.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000204.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11553157490107845090.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11637576645609742505.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11567011553874694365.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11551663204210705686.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11586298978952931151.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11514987799215370280.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11603459197303950490.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11525774408839953705.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11572920917706153863.jpg,0
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000104.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000415.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000212.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000482.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\real\000030.jpg,1
C:\Users\najwa\Downloads\smart-cartoon-pipeline-v2\data\cartoon\cs11504697480241141548.jpg,0
